name,position_number,bank_number,active,parent_node,tree_number,title_rank,past_title_rank,paid_point,bonus_point,total_paid_point,total_bonus_point,binary_number_1,binary_number_3,binary_number_5,binary_number_7,riseup_binary_bonus,product_free_bonus,matching_bonus,car_bonus,house_bonus,sharing_bonus
Node_246,7,2,True,Node_121,136,1,0,20790,103200,20790,103200,118,0,0,0,103000,0,200,0,0,0
Node_247,5,2,True,Node_122,193,1,0,20790,133000,20790,133000,148,0,0,0,133000,0,0,0,0,0
Node_248,7,2,True,Node_122,171,1,0,20790,101000,20790,101000,116,0,0,0,101000,0,0,0,0,0
Node_249,3,2,True,Node_123,105,1,0,20790,44150,20790,44150,58,0,0,0,43500,0,650,0,0,0
Node_250,5,2,True,Node_123,43,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_251,1,2,True,Node_124,114,1,0,20790,24550,20790,24550,32,0,0,0,24000,0,550,0,0,0
Node_252,7,2,True,Node_124,196,1,0,20790,173200,20790,173200,188,0,0,0,173000,0,200,0,0,0
Node_253,3,2,True,Node_125,168,1,0,20790,139550,20790,139550,154,0,0,0,139000,0,550,0,0,0
Node_254,3,0,True,Node_125,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_255,5,2,True,Node_126,107,1,0,20790,79050,20790,79050,94,0,0,0,79000,0,50,0,0,0
Node_256,1,2,True,Node_126,123,1,0,20790,83000,20790,83000,98,0,0,0,83000,0,0,0,0,0
Node_257,5,2,True,Node_127,94,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_258,5,2,True,Node_127,26,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_259,5,2,True,Node_128,56,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_260,5,2,True,Node_128,66,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_261,7,2,True,Node_129,125,1,0,20790,0,20790,0,62,0,0,0,0,0,0,0,0,0
Node_262,1,2,True,Node_129,112,1,0,20790,42200,20790,42200,56,0,0,0,42000,0,200,0,0,0
Node_263,5,2,True,Node_130,180,1,0,20790,145250,20790,145250,160,0,0,0,145000,0,250,0,0,0
Node_264,5,2,True,Node_130,117,1,0,20790,71000,20790,71000,86,0,0,0,71000,0,0,0,0,0
Node_265,1,0,True,Node_131,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_266,3,0,True,Node_131,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_267,7,0,True,Node_132,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_268,1,0,True,Node_132,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_269,1,2,True,Node_133,225,1,0,20790,207750,20790,207750,218,0,0,0,207500,0,250,0,0,0
Node_270,5,0,True,Node_133,1,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_271,3,2,True,Node_134,159,1,0,20790,131400,20790,131400,146,0,0,0,131000,0,400,0,0,0
Node_272,3,2,True,Node_134,156,1,0,20790,109400,20790,109400,124,0,0,0,109000,0,400,0,0,0
Node_273,3,2,True,Node_135,108,1,0,20790,59000,20790,59000,74,0,0,0,59000,0,0,0,0,0
Node_274,7,2,True,Node_135,125,1,0,20790,95050,20790,95050,110,0,0,0,95000,0,50,0,0,0
Node_275,1,2,True,Node_136,221,1,0,20790,183000,20790,183000,198,0,0,0,183000,0,0,0,0,0
Node_276,1,2,True,Node_136,189,1,0,20790,165000,20790,165000,180,0,0,0,165000,0,0,0,0,0
Node_277,7,2,True,Node_137,158,1,0,20790,95250,20790,95250,110,0,0,0,95000,0,250,0,0,0
Node_278,5,2,True,Node_137,182,1,0,20790,129100,20790,129100,144,0,0,0,129000,0,100,0,0,0
Node_279,1,2,True,Node_138,194,1,0,20790,147000,20790,147000,162,0,0,0,147000,0,0,0,0,0
Node_280,7,2,True,Node_138,204,1,0,20790,159000,20790,159000,174,0,0,0,159000,0,0,0,0,0
Node_281,3,2,True,Node_139,103,0,0,20790,100,20790,100,-2,0,0,0,0,0,100,0,0,0
Node_282,7,0,True,Node_139,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_283,3,2,True,Node_140,77,1,0,20790,57350,20790,57350,72,0,0,0,57000,0,350,0,0,0
Node_284,1,2,True,Node_140,211,1,0,20790,181200,20790,181200,196,0,0,0,181000,0,200,0,0,0
Node_285,1,0,True,Node_141,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_286,3,0,True,Node_141,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_287,1,0,True,Node_142,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_288,3,0,True,Node_142,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_289,1,0,True,Node_143,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_290,7,0,True,Node_143,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_291,7,0,True,Node_144,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_292,3,0,True,Node_144,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_293,1,0,True,Node_145,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_294,3,0,True,Node_145,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_295,3,0,True,Node_146,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_296,3,0,True,Node_146,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_297,5,0,True,Node_147,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_298,1,0,True,Node_147,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_299,7,0,True,Node_148,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_300,7,0,True,Node_148,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_301,1,0,True,Node_149,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_302,1,0,True,Node_149,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_303,5,0,True,Node_150,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_304,5,0,True,Node_150,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_305,1,0,True,Node_151,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_306,5,0,True,Node_151,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_307,1,0,True,Node_152,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_308,1,0,True,Node_152,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_309,5,0,True,Node_153,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_310,3,0,True,Node_153,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_311,5,0,True,Node_154,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_312,1,0,True,Node_154,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_313,1,0,True,Node_155,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_314,1,0,True,Node_155,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_315,1,0,True,Node_156,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_316,5,0,True,Node_156,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_317,5,2,True,Node_157,47,0,0,20790,1250,20790,1250,-2,0,0,0,0,0,1250,0,0,0
Node_318,1,1,True,Node_157,82,1,0,20790,63700,20790,63700,78,0,0,0,63000,0,700,0,0,0
Node_319,3,2,True,Node_158,115,1,0,20790,91750,20790,91750,106,0,0,0,91000,0,750,0,0,0
Node_320,5,2,True,Node_158,72,1,0,20790,19900,20790,19900,26,0,0,0,19500,0,400,0,0,0
Node_321,3,2,True,Node_159,96,1,0,20790,63700,20790,63700,78,0,0,0,63000,0,700,0,0,0
Node_322,7,2,True,Node_159,94,1,0,20790,60100,20790,60100,74,0,0,0,59000,0,1100,0,0,0
Node_323,7,0,True,Node_160,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_324,7,2,True,Node_160,90,1,0,20790,63600,20790,63600,78,0,0,0,63000,0,600,0,0,0
Node_325,3,0,True,Node_161,77,1,0,20790,59900,20790,59900,74,0,0,0,59000,0,900,0,0,0
Node_326,5,2,True,Node_161,54,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_327,1,2,True,Node_162,75,1,0,20790,45600,20790,45600,60,0,0,0,45000,0,600,0,0,0
Node_328,5,2,True,Node_162,49,0,0,20790,550,20790,550,-2,0,0,0,0,0,550,0,0,0
Node_329,5,2,True,Node_163,87,1,0,20790,550,20790,550,62,0,0,0,0,0,550,0,0,0
Node_330,1,2,True,Node_163,90,1,0,20790,65750,20790,65750,80,0,0,0,65000,0,750,0,0,0
Node_331,1,2,True,Node_164,81,1,0,20790,49750,20790,49750,64,0,0,0,49000,0,750,0,0,0
Node_332,3,2,True,Node_164,47,0,0,20790,200,20790,200,-2,0,0,0,0,0,200,0,0,0
Node_333,3,0,True,Node_165,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_334,7,0,True,Node_165,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_335,3,0,True,Node_166,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_336,7,0,True,Node_166,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_337,7,0,True,Node_167,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_338,1,0,True,Node_167,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_339,7,0,True,Node_168,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_340,1,0,True,Node_168,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_341,1,2,True,Node_169,48,0,0,20790,50,20790,50,-2,0,0,0,0,0,50,0,0,0
Node_342,1,1,True,Node_169,82,1,0,20790,63250,20790,63250,78,0,0,0,63000,0,250,0,0,0
Node_343,7,2,True,Node_170,103,1,0,20790,68800,20790,68800,82,0,0,0,67000,0,1800,0,0,0
Node_344,3,2,True,Node_170,56,1,0,20790,200,20790,200,0,0,0,0,0,0,200,0,0,0
Node_345,7,0,True,Node_171,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_346,3,0,True,Node_171,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_347,3,0,True,Node_172,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_348,3,0,True,Node_172,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_349,5,2,True,Node_173,88,1,0,20790,39900,20790,39900,52,0,0,0,39000,0,900,0,0,0
Node_350,1,2,True,Node_173,58,0,0,20790,200,20790,200,-2,0,0,0,0,0,200,0,0,0
Node_351,1,2,True,Node_174,84,1,0,20790,750,20790,750,62,0,0,0,0,0,750,0,0,0
Node_352,5,0,True,Node_174,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_353,7,0,True,Node_175,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_354,7,1,True,Node_175,106,1,0,20790,88050,20790,88050,102,0,0,0,87000,0,1050,0,0,0
Node_355,5,0,True,Node_176,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_356,1,2,True,Node_176,68,1,0,20790,43700,20790,43700,58,0,0,0,43500,0,200,0,0,0
Node_357,7,0,True,Node_177,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_358,5,0,True,Node_177,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_359,1,0,True,Node_178,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_360,3,0,True,Node_178,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_361,5,0,True,Node_179,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_362,7,0,True,Node_179,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_363,1,0,True,Node_180,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_364,7,0,True,Node_180,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_365,7,2,True,Node_181,41,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_366,1,2,True,Node_181,54,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_367,3,2,True,Node_182,39,0,0,20790,200,20790,200,-2,0,0,0,0,0,200,0,0,0
Node_368,7,2,True,Node_182,117,1,0,20790,93750,20790,93750,108,0,0,0,93000,0,750,0,0,0
Node_369,7,1,True,Node_183,82,1,0,20790,63900,20790,63900,78,0,0,0,63000,0,900,0,0,0
Node_370,3,0,True,Node_183,65,1,0,20790,900,20790,900,62,0,0,0,0,0,900,0,0,0
Node_371,3,1,True,Node_184,82,1,0,20790,63900,20790,63900,78,0,0,0,63000,0,900,0,0,0
Node_372,1,2,True,Node_184,75,1,0,20790,32100,20790,32100,42,0,0,0,31500,0,600,0,0,0
Node_373,1,2,True,Node_185,73,1,0,20790,40850,20790,40850,54,0,0,0,40500,0,350,0,0,0
Node_374,1,2,True,Node_185,109,1,0,20790,83350,20790,83350,98,0,0,0,83000,0,350,0,0,0
Node_375,7,2,True,Node_186,83,1,0,20790,45750,20790,45750,60,0,0,0,45000,0,750,0,0,0
Node_376,7,2,True,Node_186,75,1,0,20790,31200,20790,31200,40,0,0,0,30000,0,1200,0,0,0
Node_377,1,0,True,Node_187,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_378,1,0,True,Node_187,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_379,3,0,True,Node_188,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_380,3,0,True,Node_188,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_381,1,0,True,Node_189,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_382,7,0,True,Node_189,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_383,5,0,True,Node_190,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_384,1,0,True,Node_190,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_385,1,0,True,Node_191,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_386,7,0,True,Node_191,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_387,7,0,True,Node_192,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_388,5,0,True,Node_192,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_389,7,0,True,Node_193,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_390,5,2,True,Node_193,81,1,0,20790,41600,20790,41600,54,0,0,0,40500,0,1100,0,0,0
Node_391,1,2,True,Node_194,86,1,0,20790,39400,20790,39400,52,0,0,0,39000,0,400,0,0,0
Node_392,5,2,True,Node_194,78,1,0,20790,57900,20790,57900,72,0,0,0,57000,0,900,0,0,0
Node_393,1,2,True,Node_195,91,1,0,20790,67450,20790,67450,82,0,0,0,67000,0,450,0,0,0
Node_394,7,2,True,Node_195,95,1,0,20790,71200,20790,71200,86,0,0,0,71000,0,200,0,0,0
Node_395,3,2,True,Node_196,83,1,0,20790,59550,20790,59550,74,0,0,0,59000,0,550,0,0,0
Node_396,3,2,True,Node_196,75,1,0,20790,900,20790,900,62,0,0,0,0,0,900,0,0,0
Node_397,3,2,True,Node_197,83,1,0,20790,41400,20790,41400,54,0,0,0,40500,0,900,0,0,0
Node_398,7,1,True,Node_197,92,1,0,20790,73600,20790,73600,88,0,0,0,73000,0,600,0,0,0
Node_399,7,2,True,Node_198,50,0,0,20790,250,20790,250,-2,0,0,0,0,0,250,0,0,0
Node_400,3,2,True,Node_198,114,1,0,20790,90500,20790,90500,104,0,0,0,89000,0,1500,0,0,0
Node_401,7,2,True,Node_199,91,1,0,20790,68000,20790,68000,82,0,0,0,67000,0,1000,0,0,0
Node_402,3,2,True,Node_199,106,1,0,20790,77400,20790,77400,92,0,0,0,77000,0,400,0,0,0
Node_403,5,2,True,Node_200,93,1,0,20790,59250,20790,59250,74,0,0,0,59000,0,250,0,0,0
Node_404,1,2,True,Node_200,81,1,0,20790,34700,20790,34700,46,0,0,0,34500,0,200,0,0,0
Node_405,7,2,True,Node_201,102,1,0,20790,79550,20790,79550,94,0,0,0,79000,0,550,0,0,0
Node_406,5,1,True,Node_201,90,1,0,20790,71200,20790,71200,86,0,0,0,71000,0,200,0,0,0
Node_407,1,2,True,Node_202,96,1,0,20790,74600,20790,74600,88,0,0,0,73000,0,1600,0,0,0
Node_408,1,2,True,Node_202,60,1,0,20790,14400,20790,14400,18,0,0,0,13500,0,900,0,0,0
Node_409,3,2,True,Node_203,109,1,0,20790,85200,20790,85200,100,0,0,0,85000,0,200,0,0,0
Node_410,5,2,True,Node_203,76,1,0,20790,43700,20790,43700,58,0,0,0,43500,0,200,0,0,0
Node_411,1,0,True,Node_204,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_412,3,2,True,Node_204,58,1,0,20790,33400,20790,33400,44,0,0,0,33000,0,400,0,0,0
Node_413,5,0,True,Node_205,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_414,5,2,True,Node_205,75,1,0,20790,33900,20790,33900,44,0,0,0,33000,0,900,0,0,0
Node_415,5,1,True,Node_206,90,1,0,20790,72450,20790,72450,86,0,0,0,71000,0,1450,0,0,0
Node_416,5,0,True,Node_206,1,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_417,7,0,True,Node_207,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_418,5,0,True,Node_207,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_419,5,0,True,Node_208,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_420,7,2,True,Node_208,86,1,0,20790,750,20790,750,62,0,0,0,0,0,750,0,0,0
Node_421,7,2,True,Node_209,87,1,0,20790,57800,20790,57800,72,0,0,0,57000,0,800,0,0,0
Node_422,5,2,True,Node_209,82,1,0,20790,57900,20790,57900,72,0,0,0,57000,0,900,0,0,0
Node_423,1,2,True,Node_210,98,1,0,20790,55400,20790,55400,70,0,0,0,55000,0,400,0,0,0
Node_424,3,0,True,Node_210,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_425,1,1,True,Node_211,78,1,0,20790,60050,20790,60050,74,0,0,0,59000,0,1050,0,0,0
Node_426,5,2,True,Node_211,81,1,0,20790,41800,20790,41800,54,0,0,0,40500,0,1300,0,0,0
Node_427,7,0,True,Node_212,89,1,0,20790,72100,20790,72100,86,0,0,0,71000,0,1100,0,0,0
Node_428,1,2,True,Node_212,85,1,0,20790,35650,20790,35650,46,0,0,0,34500,0,1150,0,0,0
Node_429,7,0,True,Node_213,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_430,1,0,True,Node_213,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_431,3,0,True,Node_214,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_432,7,0,True,Node_214,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_433,5,0,True,Node_215,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_434,5,0,True,Node_215,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_435,3,0,True,Node_216,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_436,7,0,True,Node_216,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_437,5,0,True,Node_217,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_438,5,0,True,Node_217,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_439,1,0,True,Node_218,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_440,5,0,True,Node_218,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_441,7,0,True,Node_219,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_442,3,0,True,Node_219,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_443,5,0,True,Node_220,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_444,5,0,True,Node_220,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_445,3,1,True,Node_221,84,1,0,20790,66600,20790,66600,80,0,0,0,65000,0,1600,0,0,0
Node_446,3,2,True,Node_221,105,1,0,20790,84050,20790,84050,98,0,0,0,83000,0,1050,0,0,0
Node_447,7,2,True,Node_222,91,1,0,20790,59000,20790,59000,74,0,0,0,59000,0,0,0,0,0
Node_448,7,2,True,Node_222,74,1,0,20790,21400,20790,21400,28,0,0,0,21000,0,400,0,0,0
Node_449,3,2,True,Node_223,82,1,0,20790,950,20790,950,62,0,0,0,0,0,950,0,0,0
Node_450,7,2,True,Node_223,30,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_451,7,2,True,Node_224,93,1,0,20790,65400,20790,65400,80,0,0,0,65000,0,400,0,0,0
Node_452,7,2,True,Node_224,93,1,0,20790,59700,20790,59700,74,0,0,0,59000,0,700,0,0,0
Node_453,7,2,True,Node_225,104,1,0,20790,82100,20790,82100,96,0,0,0,81000,0,1100,0,0,0
Node_454,5,2,True,Node_225,65,1,0,20790,35700,20790,35700,46,0,0,0,34500,0,1200,0,0,0
Node_455,1,0,True,Node_226,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_456,3,2,True,Node_226,81,1,0,20790,51550,20790,51550,66,0,0,0,51000,0,550,0,0,0
Node_457,3,2,True,Node_227,93,1,0,20790,61200,20790,61200,76,0,0,0,61000,0,200,0,0,0
Node_458,3,2,True,Node_227,97,1,0,20790,68300,20790,68300,82,0,0,0,67000,0,1300,0,0,0
Node_459,1,0,True,Node_228,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_460,7,2,True,Node_228,96,1,0,20790,65700,20790,65700,80,0,0,0,65000,0,700,0,0,0
Node_461,7,0,True,Node_229,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_462,3,0,True,Node_229,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_463,5,0,True,Node_230,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_464,1,0,True,Node_230,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_465,7,0,True,Node_231,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_466,5,0,True,Node_231,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_467,3,0,True,Node_232,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_468,1,0,True,Node_232,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_469,5,0,True,Node_233,107,1,0,20790,89400,20790,89400,104,0,0,0,89000,0,400,0,0,0
Node_470,5,2,True,Node_233,101,1,0,20790,66500,20790,66500,80,0,0,0,65000,0,1500,0,0,0
Node_471,7,0,True,Node_234,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_472,1,0,True,Node_234,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_473,5,0,True,Node_235,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_474,1,0,True,Node_235,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_475,1,0,True,Node_236,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_476,7,0,True,Node_236,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_477,3,2,True,Node_237,28,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_478,1,2,True,Node_237,110,1,0,20790,89550,20790,89550,104,0,0,0,89000,0,550,0,0,0
Node_479,1,2,True,Node_238,88,1,0,20790,46400,20790,46400,60,0,0,0,45000,0,1400,0,0,0
Node_480,7,2,True,Node_238,85,1,0,20790,66100,20790,66100,80,0,0,0,65000,0,1100,0,0,0
Node_481,7,0,True,Node_239,59,1,0,20790,42600,20790,42600,56,0,0,0,42000,0,600,0,0,0
Node_482,7,2,True,Node_239,73,1,0,20790,24400,20790,24400,32,0,0,0,24000,0,400,0,0,0
Node_483,7,2,True,Node_240,83,1,0,20790,55750,20790,55750,70,0,0,0,55000,0,750,0,0,0
Node_484,5,2,True,Node_240,98,1,0,20790,57200,20790,57200,72,0,0,0,57000,0,200,0,0,0
Node_485,7,0,True,Node_241,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_486,3,0,True,Node_241,0,1,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_487,7,2,True,Node_242,96,1,0,20790,59000,20790,59000,74,0,0,0,59000,0,0,0,0,0
Node_488,3,2,True,Node_242,27,0,0,20790,350,20790,350,-2,0,0,0,0,0,350,0,0,0
Node_489,7,0,True,Node_243,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_490,7,2,True,Node_243,81,1,0,20790,56550,20790,56550,70,0,0,0,55000,0,1550,0,0,0
Node_491,3,2,True,Node_244,85,1,0,20790,56750,20790,56750,70,0,0,0,55000,0,1750,0,0,0
Node_492,7,2,True,Node_244,100,1,0,20790,76300,20790,76300,90,0,0,0,75000,0,1300,0,0,0
Node_493,3,0,True,Node_245,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_494,7,0,True,Node_245,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_495,1,1,True,Node_246,60,1,0,20790,42900,20790,42900,56,0,0,0,42000,0,900,0,0,0
Node_496,5,2,True,Node_246,75,1,0,20790,41550,20790,41550,54,0,0,0,40500,0,1050,0,0,0
Node_497,5,0,True,Node_247,117,1,0,20790,99400,20790,99400,114,0,0,0,99000,0,400,0,0,0
Node_498,1,2,True,Node_247,75,1,0,20790,45750,20790,45750,60,0,0,0,45000,0,750,0,0,0
Node_499,7,0,True,Node_248,111,1,0,20790,94600,20790,94600,108,0,0,0,93000,0,1600,0,0,0
Node_500,1,2,True,Node_248,59,0,0,20790,400,20790,400,-2,0,0,0,0,0,400,0,0,0
Node_501,1,2,True,Node_249,74,1,0,20790,31850,20790,31850,42,0,0,0,31500,0,350,0,0,0
Node_502,1,2,True,Node_249,30,1,0,20790,13050,20790,13050,12,0,0,0,9000,4000,50,0,0,0
